action1,action2,action3,action4,action5,action6,action7,action8
-3.493396639823913574e-01,3.445053100585937500e-01,8.526796847581863403e-02,-9.048874974250793457e-01,5.885317325592041016e-01,3.201164901256561279e-01,8.144204616546630859e-01,7.533692121505737305e-01
-9.589774012565612793e-01,4.694033861160278320e-01,-3.677994906902313232e-01,-8.305568695068359375e-01,7.728957533836364746e-01,3.107543289661407471e-01,7.611466646194458008e-01,7.031183242797851562e-01
-9.094203710556030273e-01,-6.956346035003662109e-01,-1.459619700908660889e-01,-6.242418289184570312e-01,-3.256357610225677490e-01,2.627267539501190186e-01,1.889137178659439087e-01,4.264299571514129639e-01
6.053799986839294434e-01,-6.414228677749633789e-01,-8.289892077445983887e-01,-2.205025106668472290e-01,-4.425308704376220703e-01,-4.581282287836074829e-02,-1.112146228551864624e-01,2.229095101356506348e-01
6.782296299934387207e-01,-1.922161132097244263e-01,9.544202089309692383e-01,-6.931313276290893555e-01,-9.744977951049804688e-01,2.400300651788711548e-01,8.917735815048217773e-01,7.974528074264526367e-01
-5.233047604560852051e-01,-2.461065798997879028e-01,-1.465529352426528931e-01,-7.544997334480285645e-01,7.297136783599853516e-01,7.706340551376342773e-01,7.718235254287719727e-01,3.675712645053863525e-01
4.385496973991394043e-01,-2.828260660171508789e-01,5.065045952796936035e-01,-2.158570885658264160e-01,-6.767475605010986328e-01,3.761687576770782471e-01,4.148098230361938477e-01,5.966174602508544922e-01
-7.562430948019027710e-02,-5.076475739479064941e-01,-1.918791085481643677e-01,-6.427311897277832031e-01,1.950647830963134766e-01,5.725493431091308594e-01,5.142948031425476074e-01,3.109727799892425537e-01
-2.968701533973217010e-02,-2.027612179517745972e-01,7.466131448745727539e-02,-5.925363898277282715e-01,-1.308178007602691650e-01,3.945743143558502197e-01,3.531219661235809326e-01,4.190600812435150146e-01
7.925628423690795898e-01,-9.351293742656707764e-02,-9.851647913455963135e-02,-6.224755048751831055e-01,-7.196649312973022461e-01,6.519328355789184570e-01,6.098258495330810547e-01,6.463685631752014160e-01
7.058430910110473633e-01,-6.731227040290832520e-02,2.030737400054931641e-01,-6.396042108535766602e-01,-6.671241521835327148e-01,6.178489923477172852e-01,6.255351305007934570e-01,6.412493586540222168e-01
3.275142014026641846e-01,-2.395813167095184326e-01,8.483647555112838745e-02,-6.153335571289062500e-01,-3.657871186733245850e-01,3.964784741401672363e-01,7.613480091094970703e-01,6.549154520034790039e-01
-1.830157637596130371e-01,-1.863173395395278931e-01,1.781446784734725952e-01,-6.516811251640319824e-01,1.541904062032699585e-01,3.144859671592712402e-01,7.718371152877807617e-01,6.821258068084716797e-01
-9.844880700111389160e-01,4.879740476608276367e-01,-5.673673152923583984e-01,-5.609624385833740234e-01,8.669759035110473633e-01,-1.968496106564998627e-02,1.608427911996841431e-01,5.092104673385620117e-01
-9.936566352844238281e-01,-4.219094514846801758e-01,-5.098764896392822266e-01,-7.447981238365173340e-01,9.068218469619750977e-01,1.649012863636016846e-01,6.318514049053192139e-02,2.037963122129440308e-01
2.370538413524627686e-01,-6.933815479278564453e-01,-2.569002509117126465e-01,-4.563486576080322266e-01,-5.143393874168395996e-01,-8.510510623455047607e-02,-4.053554683923721313e-02,1.114042699337005615e-01
6.911299228668212891e-01,-3.265257775783538818e-01,7.167491912841796875e-01,-6.546136140823364258e-01,-9.483357071876525879e-01,3.243317008018493652e-01,7.658200263977050781e-01,5.098226666450500488e-01
-6.798516511917114258e-01,-3.040033280849456787e-01,2.365151941776275635e-01,-2.780637443065643311e-01,7.406659722328186035e-01,1.604992300271987915e-01,3.082635104656219482e-01,2.879016697406768799e-01
8.297629356384277344e-01,-2.286299914121627808e-01,-3.582520186901092529e-01,-1.149623915553092957e-01,-8.077474832534790039e-01,7.335252761840820312e-01,4.500675573945045471e-02,4.397202432155609131e-01
-5.276028513908386230e-01,-2.842319011688232422e-01,2.488589882850646973e-01,-4.872881770133972168e-01,6.047369837760925293e-01,2.250543087720870972e-01,3.194851279258728027e-01,2.365606278181076050e-01
5.401877760887145996e-01,-1.891230046749114990e-01,-8.814535290002822876e-02,-3.081959187984466553e-01,-6.286278963088989258e-01,6.386743783950805664e-01,1.221165135502815247e-01,4.815213680267333984e-01
-4.324667453765869141e-01,-1.453013569116592407e-01,1.203389614820480347e-01,-5.322882533073425293e-01,2.275392115116119385e-01,3.520630300045013428e-01,1.986893266439437866e-01,2.998992204666137695e-01
-9.716942161321640015e-02,2.872234284877777100e-01,-1.213426887989044189e-01,-5.745010375976562500e-01,2.600546777248382568e-01,1.971415281295776367e-01,3.350283205509185791e-01,2.574644088745117188e-01
-8.012786507606506348e-01,2.964968979358673096e-01,-1.810182631015777588e-01,-6.822433471679687500e-01,7.277255058288574219e-01,1.892023384571075439e-01,2.729271054267883301e-01,2.354124933481216431e-01
8.533452451229095459e-02,-4.902245104312896729e-01,-6.164134740829467773e-01,-5.267013311386108398e-01,-2.859210371971130371e-01,5.471367239952087402e-01,-2.769229710102081299e-01,1.604433953762054443e-01
3.868980407714843750e-01,-1.535404622554779053e-01,3.714409768581390381e-01,-6.122176051139831543e-01,-5.096321702003479004e-01,6.329273432493209839e-02,1.725518703460693359e-02,-3.410413861274719238e-02
8.933212161064147949e-01,1.864292621612548828e-01,2.207559645175933838e-01,-2.295404523611068726e-01,-5.871100425720214844e-01,1.377058774232864380e-01,-8.760523051023483276e-02,-1.035600230097770691e-01
9.283003807067871094e-01,-3.789390921592712402e-01,3.823057711124420166e-01,-2.017848193645477295e-01,-8.889088034629821777e-01,7.417432069778442383e-01,2.529950141906738281e-01,4.282356202602386475e-01
-8.470839262008666992e-01,-2.646182477474212646e-01,5.105563998222351074e-01,-5.246511697769165039e-01,1.782696843147277832e-01,5.501254200935363770e-01,6.097475290298461914e-01,3.555901944637298584e-01
9.480010867118835449e-01,-3.697815537452697754e-01,1.945101171731948853e-01,-5.552648305892944336e-01,-6.023167371749877930e-01,9.309043884277343750e-01,4.431923925876617432e-01,4.526861608028411865e-01
4.051682353019714355e-01,-3.616642653942108154e-01,-2.753022015094757080e-01,-3.541128337383270264e-02,-5.600380301475524902e-01,9.043003320693969727e-01,4.533880054950714111e-01,2.963495999574661255e-02
-7.938143610954284668e-01,5.397992730140686035e-01,-6.360795497894287109e-01,-4.426585733890533447e-01,6.124637126922607422e-01,4.186209738254547119e-01,4.297510683536529541e-01,6.046387553215026855e-01
-9.197605252265930176e-01,-3.713769912719726562e-01,-2.709594964981079102e-01,-7.125642299652099609e-01,8.208185434341430664e-01,3.255534172058105469e-01,3.680906891822814941e-01,4.649481773376464844e-01
-2.859153151512145996e-01,-6.052002310752868652e-01,-2.542299032211303711e-01,-4.737983345985412598e-01,-2.796485424041748047e-01,4.499345552176237106e-03,2.521251700818538666e-02,3.164373636245727539e-01
-1.381310522556304932e-01,2.703100740909576416e-01,6.819046735763549805e-01,-2.930765748023986816e-01,-9.674067497253417969e-01,1.251447945833206177e-01,-6.196530908346176147e-02,1.683995872735977173e-01
9.366101026535034180e-01,-4.048145413398742676e-01,-5.079278349876403809e-01,-1.698339283466339111e-01,-8.996809720993041992e-01,8.086550235748291016e-01,1.125991567969322205e-01,2.751154005527496338e-01
7.506247609853744507e-02,-6.871372461318969727e-01,2.837861776351928711e-01,-6.505143642425537109e-01,6.606732606887817383e-01,4.038088023662567139e-01,6.817411184310913086e-01,2.316714450716972351e-02
-3.050907254219055176e-01,-3.739017546176910400e-01,9.815143793821334839e-02,-5.102990269660949707e-01,-1.258348971605300903e-01,6.175940036773681641e-01,5.713343620300292969e-01,2.366160899400711060e-01
3.242444247007369995e-02,-2.405148595571517944e-01,-9.936603158712387085e-02,-6.334109902381896973e-01,1.469133496284484863e-01,5.466088056564331055e-01,3.783798515796661377e-01,2.265016734600067139e-01
5.524033308029174805e-01,-1.669068336486816406e-01,3.517463207244873047e-01,-6.824364662170410156e-01,5.579942464828491211e-01,3.509332239627838135e-01,4.877703487873077393e-01,5.680537819862365723e-01
-3.390373289585113525e-01,2.841418385505676270e-01,9.446493536233901978e-02,-5.011863708496093750e-01,8.106442689895629883e-01,4.380769729614257812e-01,5.295677185058593750e-01,6.291786432266235352e-01
-9.785322546958923340e-01,5.403265953063964844e-01,-4.109045118093490601e-02,-6.606075763702392578e-01,5.615637302398681641e-01,2.766749560832977295e-01,6.131933331489562988e-01,7.608597278594970703e-01
-7.503936290740966797e-01,-6.340355873107910156e-01,-4.848449826240539551e-01,-5.019763112068176270e-01,-2.286137193441390991e-01,4.961818158626556396e-01,1.282854378223419189e-01,5.192991495132446289e-01
7.731661796569824219e-01,-6.347696781158447266e-01,-8.409718871116638184e-01,5.608220025897026062e-02,-1.661953777074813843e-01,-4.671740904450416565e-02,-1.862356811761856079e-01,1.369292885065078735e-01
8.465356826782226562e-01,-4.618847072124481201e-01,9.736880064010620117e-01,-6.888719797134399414e-01,-9.854428768157958984e-01,5.489428043365478516e-01,9.215523600578308105e-01,7.685614824295043945e-01
-2.979717850685119629e-01,-1.685722023248672485e-01,-2.572591900825500488e-01,-8.165082335472106934e-01,7.481442689895629883e-01,8.949602842330932617e-01,8.971827626228332520e-01,3.935920894145965576e-01
-3.635368347167968750e-01,-5.027477145195007324e-01,4.840843379497528076e-01,-4.043625891208648682e-01,-1.677712500095367432e-01,3.439818322658538818e-01,7.310451269149780273e-01,4.797476530075073242e-01
3.006969988346099854e-01,-3.155685067176818848e-01,-3.518725931644439697e-01,-5.399216413497924805e-01,-1.595032513141632080e-01,5.970376729965209961e-01,4.111981391906738281e-01,3.610233664512634277e-01
7.756382822990417480e-01,-2.530928552150726318e-01,1.668155640363693237e-01,-6.894314289093017578e-01,2.837554551661014557e-02,4.561021029949188232e-01,4.084415137767791748e-01,4.761614203453063965e-01
3.908855020999908447e-01,-1.070504859089851379e-01,3.078651726245880127e-01,-7.448559999465942383e-01,5.322432518005371094e-01,4.147089719772338867e-01,6.469298601150512695e-01,6.494266986846923828e-01
-9.195767641067504883e-01,5.651222467422485352e-01,-1.966415196657180786e-01,-8.491582870483398438e-01,7.375226020812988281e-01,4.692422747611999512e-01,7.090924978256225586e-01,6.432366967201232910e-01
-9.898574352264404297e-01,-2.704111039638519287e-01,-1.751644653268158436e-03,-7.583034038543701172e-01,8.470425605773925781e-01,-4.225026071071624756e-02,4.340243637561798096e-01,5.077963471412658691e-01
-9.191322922706604004e-01,-6.075612306594848633e-01,-3.855652511119842529e-01,-6.725660562515258789e-01,3.272499889135360718e-02,-1.201599389314651489e-01,1.296386867761611938e-01,4.766803085803985596e-01
9.048621058464050293e-01,-2.836171686649322510e-01,-5.141074657440185547e-01,-6.931059360504150391e-01,-8.898994922637939453e-01,6.483457684516906738e-01,6.387013196945190430e-01,3.715320527553558350e-01
8.537479676306247711e-03,-2.100730873644351959e-02,8.258121013641357422e-01,-6.575782299041748047e-01,3.232506811618804932e-01,-2.891681902110576630e-02,7.691823840141296387e-01,4.170120656490325928e-01
-4.401267170906066895e-01,-3.672898113727569580e-01,-3.058826029300689697e-01,-5.212296843528747559e-01,2.847554087638854980e-01,4.426785409450531006e-01,4.617322981357574463e-01,1.876852661371231079e-01
2.438461780548095703e-02,-2.738083600997924805e-01,3.348170816898345947e-01,-4.761997163295745850e-01,-1.583450436592102051e-01,2.698951065540313721e-01,4.703658223152160645e-01,4.656162261962890625e-01
-2.163407802581787109e-01,-1.878702193498611450e-01,-1.600485146045684814e-01,-5.981993079185485840e-01,4.045751690864562988e-01,2.866074442863464355e-01,3.539262115955352783e-01,4.108695089817047119e-01
3.969222679734230042e-02,1.682294765487313271e-03,-1.035255473107099533e-02,-6.429368853569030762e-01,5.560925006866455078e-01,5.874743461608886719e-01,4.784182608127593994e-01,5.930954217910766602e-01
-3.162517249584197998e-01,8.347424119710922241e-02,-3.468571230769157410e-02,-7.181282043457031250e-01,1.927454024553298950e-01,5.758948326110839844e-01,7.099270820617675781e-01,6.453694105148315430e-01
-9.709087610244750977e-01,6.155315041542053223e-01,2.186609059572219849e-01,-8.271776437759399414e-01,6.271215677261352539e-01,-1.695380359888076782e-01,4.546084105968475342e-01,4.566921889781951904e-01
-5.960512161254882812e-01,-4.457163512706756592e-01,-3.972766697406768799e-01,-6.388908624649047852e-01,-2.890731990337371826e-01,3.650263547897338867e-01,1.485759466886520386e-01,3.778251707553863525e-01
1.005023941397666931e-01,-4.787115752696990967e-01,-3.187062442302703857e-01,2.300860732793807983e-02,5.740748047828674316e-01,-4.893800318241119385e-01,-3.658818453550338745e-02,2.875991463661193848e-01
9.683972001075744629e-01,6.317397579550743103e-03,-8.694164752960205078e-01,-7.369714975357055664e-01,-9.741860628128051758e-01,9.521333575248718262e-01,7.612811326980590820e-01,6.504340171813964844e-01
-6.542775630950927734e-01,-4.703027307987213135e-01,2.902872860431671143e-01,-3.372281193733215332e-01,5.161889791488647461e-01,2.769730985164642334e-01,5.683345794677734375e-01,2.069879770278930664e-01
3.631787300109863281e-01,-4.264997541904449463e-01,-3.672600984573364258e-01,-5.048934221267700195e-01,-3.775252997875213623e-01,5.940295457839965820e-01,4.625312387943267822e-01,4.889074563980102539e-01
-3.918378949165344238e-01,-4.349197745323181152e-01,1.954184323549270630e-01,-6.081669926643371582e-01,5.653401017189025879e-01,1.802180111408233643e-01,5.644658803939819336e-01,3.162550926208496094e-01
1.218264698982238770e-01,-1.754810214042663574e-01,2.517521083354949951e-01,-5.779998898506164551e-01,-3.118483424186706543e-01,4.415667057037353516e-01,6.264932155609130859e-01,6.476823687553405762e-01
-1.207431331276893616e-01,-2.118012607097625732e-01,-2.607575431466102600e-02,-6.645618677139282227e-01,4.605329632759094238e-01,3.292197883129119873e-01,4.702910184860229492e-01,5.694146156311035156e-01
-9.300462007522583008e-01,5.358806848526000977e-01,-5.424288660287857056e-02,-8.515645861625671387e-01,8.546414375305175781e-01,-6.496758013963699341e-02,7.484254837036132812e-01,6.843606233596801758e-01
-4.863362908363342285e-01,-1.222660094499588013e-01,-6.100052595138549805e-01,-8.655113577842712402e-01,1.758864820003509521e-01,6.435019969940185547e-01,5.490577220916748047e-01,7.019698023796081543e-01
-7.614653110504150391e-01,-6.862571239471435547e-01,-1.223788335919380188e-01,-4.413142800331115723e-01,-2.188937924802303314e-02,-7.714238762855529785e-02,8.969077467918395996e-02,2.959270477294921875e-01
-4.895445704460144043e-01,2.376704812049865723e-01,3.706602156162261963e-01,-4.658285081386566162e-01,-9.450303316116333008e-01,1.189190670847892761e-01,2.801539562642574310e-02,1.974357068538665771e-01
8.700194954872131348e-01,-5.739301443099975586e-01,-4.137863814830780029e-01,-3.005424439907073975e-01,-7.253500223159790039e-01,5.079593658447265625e-01,3.754391074180603027e-01,2.628321945667266846e-01
4.413688480854034424e-01,-1.327046304941177368e-01,1.639277487993240356e-01,-8.671471476554870605e-01,2.251466810703277588e-01,6.210672855377197266e-01,8.584434986114501953e-01,1.826688349246978760e-01
-4.596282839775085449e-01,-4.813189208507537842e-01,-1.556532382965087891e-01,-5.540241003036499023e-01,3.284966945648193359e-01,6.785873174667358398e-01,6.753280758857727051e-01,6.933841109275817871e-02
-2.052225321531295776e-01,-2.030773907899856567e-01,-4.889656603336334229e-01,-7.083369493484497070e-01,4.621298313140869141e-01,6.011209487915039062e-01,6.022762060165405273e-01,1.800542771816253662e-01
5.359938144683837891e-01,-3.499501198530197144e-02,-4.965606927871704102e-01,-6.628733873367309570e-01,5.176693797111511230e-01,6.824133396148681641e-01,5.836890935897827148e-01,5.339654088020324707e-01
-9.233471751213073730e-01,3.891120553016662598e-01,1.616651266813278198e-01,-8.340921998023986816e-01,-3.998111188411712646e-02,3.954416215419769287e-01,6.157469749450683594e-01,5.826414823532104492e-01
-8.482325673103332520e-01,3.192314207553863525e-01,-2.926936447620391846e-01,-7.337546944618225098e-01,7.847344875335693359e-01,-6.144940480589866638e-02,5.913572311401367188e-01,6.420022249221801758e-01
-5.115538239479064941e-01,-7.995980978012084961e-01,-2.104596644639968872e-01,-4.285020232200622559e-01,-4.717499017715454102e-01,1.375822573900222778e-01,-2.124801836907863617e-02,2.944875657558441162e-01
9.194502234458923340e-01,-3.790799677371978760e-01,-1.568680852651596069e-01,-4.545857012271881104e-01,-8.197101354598999023e-01,5.462160110473632812e-01,5.199356079101562500e-01,5.322951674461364746e-01
